Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2014,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,442,"ANZSIC06 groups C245, C246, and C249"
2014,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,414,"ANZSIC06 groups C245, C246, and C249"
2014,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,310,"ANZSIC06 groups C245, C246, and C249"
2014,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H24,Total assets,Financial position,2459,"ANZSIC06 groups C245, C246, and C249"
2014,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H25,Current assets,Financial position,1528,"ANZSIC06 groups C245, C246, and C249"
2014,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,534,"ANZSIC06 groups C245, C246, and C249"
2014,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,131,"ANZSIC06 groups C245, C246, and C249"
2014,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,49,"ANZSIC06 groups C245, C246, and C249"
2014,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H29,Other assets,Financial position,397,"ANZSIC06 groups C245, C246, and C249"
2014,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,2459,"ANZSIC06 groups C245, C246, and C249"
2014,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1084,"ANZSIC06 groups C245, C246, and C249"
2014,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,923,"ANZSIC06 groups C245, C246, and C249"
2014,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,452,"ANZSIC06 groups C245, C246, and C249"
2014,Level 4,CC822,Machinery Manufacturing,Dollars  ,H34,Total income per employee count(3),Financial ratios,240700,"ANZSIC06 groups C245, C246, and C249"
2014,Level 4,CC822,Machinery Manufacturing,Dollars  ,H35,Surplus per employee count,Financial ratios,20400,"ANZSIC06 groups C245, C246, and C249"
2014,Level 4,CC822,Machinery Manufacturing,Percentage,H36,Current ratio,Financial ratios,166,"ANZSIC06 groups C245, C246, and C249"
2014,Level 4,CC822,Machinery Manufacturing,Percentage,H37,Quick ratio,Financial ratios,121,"ANZSIC06 groups C245, C246, and C249"
2014,Level 4,CC822,Machinery Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,30,"ANZSIC06 groups C245, C246, and C249"
2014,Level 4,CC822,Machinery Manufacturing,Percentage,H39,Return on equity,Financial ratios,29,"ANZSIC06 groups C245, C246, and C249"
2014,Level 4,CC822,Machinery Manufacturing,Percentage,H40,Return on total assets,Financial ratios,13,"ANZSIC06 groups C245, C246, and C249"
2014,Level 4,CC822,Machinery Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,44,"ANZSIC06 groups C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H01,Total income,Financial performance,7057,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,779,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,6108,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H04,Sales of other goods and services,Financial performance,0,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,42,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,22,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,106,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,6710,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,100,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,20,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,168,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,1641,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,10,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,449,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H18,Other purchases and operating expenses,Financial performance,4132,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,0,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,201,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,890,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,846,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,303,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H24,Total assets,Financial position,5802,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H25,Current assets,Financial position,3192,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,865,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,212,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,69,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H29,Other assets,Financial position,1745,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,5802,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,2149,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,2340,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,1313,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars  ,H34,Total income per employee count(3),Financial ratios,263900,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Dollars  ,H35,Surplus per employee count,Financial ratios,11300,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Percentage,H36,Current ratio,Financial ratios,136,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Percentage,H37,Quick ratio,Financial ratios,100,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,42,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Percentage,H39,Return on equity,Financial ratios,14,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Percentage,H40,Return on total assets,Financial ratios,5,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 3,CC82,Machinery and Other Equipment Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,37,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H01,Total income,Financial performance,1103,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,84,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,1013,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H04,Sales of other goods and services,Financial performance,0,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,3,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,3,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,1030,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,15,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,5,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,21,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,268,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,62,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H18,Other purchases and operating expenses,Financial performance,645,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,0,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,14,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,93,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,99,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,79,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H24,Total assets,Financial position,588,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H25,Current assets,Financial position,308,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,149,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,37,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,21,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H29,Other assets,Financial position,132,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,588,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,149,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,327,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,112,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars  ,H34,Total income per employee count(3),Financial ratios,207300,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Dollars  ,H35,Surplus per employee count,Financial ratios,14900,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Percentage,H36,Current ratio,Financial ratios,94,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Percentage,H37,Quick ratio,Financial ratios,64,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,26,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Percentage,H39,Return on equity,Financial ratios,53,ANZSIC06 group C251
2014,Level 4,CC911,Furniture Manufacturing,Percentage,H40,Return on total assets,Financial ratios,13,ANZSIC06 group C251
